Default schedule
Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
722	0.277008	126	0.031746	152	0.000000	0.523429	722	0.277008	0.204000	0.202244	
739	0.286874	122	0.024590	139	0.014388	0.523429	739	0.286874	0.217000	0.202245	
701	0.258203	153	0.019608	146	0.000000	0.523429	701	0.258203	0.184000	0.202251	
690	0.279710	154	0.064935	156	0.000000	0.523429	690	0.279710	0.203000	0.202247	
709	0.286319	143	0.006993	148	0.000000	0.523429	709	0.286319	0.204000	0.202262	
715	0.271329	149	0.000000	136	0.000000	0.523429	715	0.271329	0.194000	0.202263	
706	0.304533	132	0.060606	162	0.000000	0.523429	706	0.304533	0.223000	0.202265	
728	0.284341	128	0.000000	144	0.000000	0.523429	728	0.284341	0.207000	0.202255	
659	0.251897	165	0.030303	176	0.000000	0.523429	659	0.251897	0.171000	0.202237	
713	0.276297	121	0.024793	166	0.000000	0.523429	713	0.276297	0.200000	0.202227	
727	0.297111	122	0.016393	151	0.000000	0.523429	727	0.297111	0.218000	0.202223	
700	0.285714	145	0.013793	155	0.000000	0.523429	700	0.285714	0.202000	0.202211	
709	0.287729	133	0.015038	158	0.006329	0.523429	709	0.287729	0.207000	0.202212	
722	0.289474	140	0.028571	138	0.000000	0.523429	722	0.289474	0.213000	0.202206	
680	0.282353	120	0.041667	200	0.000000	0.523429	680	0.282353	0.197000	0.202218	
711	0.298172	123	0.008130	166	0.000000	0.523429	711	0.298172	0.213000	0.202257	
729	0.279835	122	0.016393	149	0.000000	0.523429	729	0.279835	0.206000	0.202269	
712	0.276685	112	0.017857	176	0.000000	0.523429	712	0.276685	0.199000	0.202267	
723	0.268326	127	0.039370	150	0.000000	0.523429	723	0.268326	0.199000	0.202272	
718	0.254875	136	0.029412	146	0.006849	0.523429	718	0.254875	0.188000	0.202280	
747	0.279786	136	0.029412	117	0.000000	0.523429	747	0.279786	0.213000	0.202278	
719	0.294854	133	0.045113	148	0.000000	0.523429	719	0.294854	0.218000	0.202291	
746	0.245308	120	0.025000	134	0.000000	0.523429	746	0.245308	0.186000	0.202295	
722	0.272853	130	0.015385	148	0.000000	0.523429	722	0.272853	0.199000	0.202305	
720	0.263889	130	0.038462	150	0.000000	0.523429	720	0.263889	0.195000	0.202314	
726	0.267218	126	0.015873	148	0.006757	0.523429	726	0.267218	0.197000	0.202313	
725	0.266207	140	0.042857	135	0.000000	0.523429	725	0.266207	0.199000	0.202308	
720	0.291667	151	0.039735	129	0.000000	0.523429	720	0.291667	0.216000	0.202331	
701	0.305278	140	0.021429	159	0.000000	0.523429	701	0.305278	0.217000	0.202341	
699	0.298999	131	0.030534	170	0.000000	0.523429	699	0.298999	0.213000	0.202354	
683	0.304539	117	0.034188	200	0.000000	0.523429	683	0.304539	0.212000	0.202352	
714	0.274510	122	0.000000	164	0.000000	0.523429	714	0.274510	0.196000	0.202334	
730	0.282192	133	0.030075	137	0.000000	0.523429	730	0.282192	0.210000	0.202360	
705	0.263830	150	0.013333	145	0.000000	0.523429	705	0.263830	0.188000	0.202339	
744	0.244624	124	0.040323	132	0.000000	0.523429	744	0.244624	0.187000	0.202318	
696	0.285920	148	0.027027	156	0.000000	0.523429	696	0.285920	0.203000	0.202332	
717	0.266388	137	0.029197	146	0.000000	0.523429	717	0.266388	0.195000	0.202344	
738	0.333333	118	0.033898	144	0.000000	0.523429	738	0.333333	0.250000	0.202351	
725	0.289655	144	0.013889	131	0.000000	0.523429	725	0.289655	0.212000	0.202383	
693	0.251082	132	0.022727	175	0.005714	0.523429	693	0.251082	0.178000	0.202392	
687	0.267831	132	0.045455	181	0.005525	0.523429	687	0.267831	0.191000	0.202411	
728	0.248626	125	0.032000	147	0.006803	0.523429	728	0.248626	0.186000	0.202407	
700	0.275714	137	0.036496	163	0.000000	0.523429	700	0.275714	0.198000	0.202433	
702	0.272080	147	0.000000	151	0.000000	0.523429	702	0.272080	0.191000	0.202429	
692	0.258671	131	0.022901	177	0.000000	0.523429	692	0.258671	0.182000	0.202422	
707	0.277228	153	0.019608	140	0.000000	0.523429	707	0.277228	0.199000	0.202427	
753	0.277556	122	0.016393	125	0.000000	0.523429	753	0.277556	0.211000	0.202429	
750	0.290667	105	0.085714	145	0.000000	0.523429	750	0.290667	0.227000	0.202429	
727	0.286107	140	0.021429	133	0.000000	0.523429	727	0.286107	0.211000	0.202412	
717	0.245467	129	0.023256	154	0.000000	0.523429	717	0.245467	0.179000	0.202401	
656	0.301829	163	0.006135	181	0.000000	0.523429	656	0.301829	0.199000	0.202413	
708	0.285311	161	0.012422	131	0.000000	0.523429	708	0.285311	0.204000	0.202416	
751	0.255659	107	0.037383	142	0.000000	0.523429	751	0.255659	0.196000	0.202409	
720	0.284722	129	0.015504	151	0.006623	0.523429	720	0.284722	0.208000	0.202414	
714	0.281513	130	0.000000	156	0.000000	0.523429	714	0.281513	0.201000	0.202412	
690	0.276812	137	0.036496	173	0.000000	0.523429	690	0.276812	0.196000	0.202415	
729	0.253772	144	0.000000	127	0.000000	0.523429	729	0.253772	0.185000	0.202414	
754	0.238727	109	0.000000	137	0.000000	0.523429	754	0.238727	0.180000	0.202397	
699	0.277539	143	0.034965	158	0.000000	0.523429	699	0.277539	0.199000	0.202395	
699	0.329041	130	0.038462	171	0.000000	0.523429	699	0.329041	0.235000	0.202398	
730	0.273973	118	0.008475	152	0.013158	0.523429	730	0.273973	0.203000	0.202397	
729	0.325103	130	0.046154	141	0.000000	0.523429	729	0.325103	0.243000	0.202402	
740	0.231081	118	0.000000	142	0.000000	0.523429	740	0.231081	0.171000	0.202402	
720	0.283333	148	0.047297	132	0.000000	0.523429	720	0.283333	0.211000	0.202407	
699	0.281831	158	0.031646	143	0.000000	0.523429	699	0.281831	0.202000	0.202399	
702	0.277778	140	0.035714	158	0.000000	0.523429	702	0.277778	0.200000	0.202406	
734	0.267030	133	0.037594	133	0.007519	0.523429	734	0.267030	0.202000	0.202409	
713	0.252454	132	0.022727	155	0.000000	0.523429	713	0.252454	0.183000	0.202411	
718	0.288301	133	0.022556	149	0.000000	0.523429	718	0.288301	0.210000	0.202402	
695	0.305036	149	0.033557	156	0.000000	0.523429	695	0.305036	0.217000	0.202405	
727	0.313618	123	0.040650	150	0.000000	0.523429	727	0.313618	0.233000	0.202417	
730	0.286301	136	0.036765	134	0.000000	0.523429	730	0.286301	0.214000	0.202433	
695	0.266187	157	0.044586	148	0.000000	0.523429	695	0.266187	0.192000	0.202428	
710	0.270423	150	0.013333	140	0.000000	0.523429	710	0.270423	0.194000	0.202420	
719	0.271210	135	0.014815	146	0.000000	0.523429	719	0.271210	0.197000	0.202409	
714	0.274510	127	0.055118	159	0.000000	0.523429	714	0.274510	0.203000	0.202409	
723	0.264177	118	0.008475	159	0.006289	0.523429	723	0.264177	0.193000	0.202410	
723	0.264177	135	0.029630	142	0.000000	0.523429	723	0.264177	0.195000	0.202425	
737	0.272727	129	0.069767	134	0.000000	0.523429	737	0.272727	0.210000	0.202437	
708	0.298023	147	0.000000	145	0.000000	0.523429	708	0.298023	0.211000	0.202464	
722	0.256233	133	0.000000	145	0.000000	0.523429	722	0.256233	0.185000	0.202455	
697	0.268293	134	0.052239	169	0.000000	0.523429	697	0.268293	0.194000	0.202450	
704	0.285511	126	0.015873	170	0.000000	0.523429	704	0.285511	0.203000	0.202449	
696	0.288793	143	0.020979	161	0.000000	0.523429	696	0.288793	0.204000	0.202455	
686	0.278426	150	0.020000	164	0.000000	0.523429	686	0.278426	0.194000	0.202462	
738	0.253388	129	0.015504	133	0.000000	0.523429	738	0.253388	0.189000	0.202468	
702	0.321937	134	0.022388	164	0.000000	0.523429	702	0.321937	0.229000	0.202474	
741	0.275304	127	0.000000	132	0.000000	0.523429	741	0.275304	0.204000	0.202460	
779	0.275995	103	0.029126	118	0.000000	0.523429	779	0.275995	0.218000	0.202462	
743	0.302826	108	0.037037	149	0.000000	0.523429	743	0.302826	0.229000	0.202457	
744	0.266129	101	0.059406	155	0.000000	0.523429	744	0.266129	0.204000	0.202459	
712	0.328652	140	0.021429	148	0.000000	0.523429	712	0.328652	0.237000	0.202466	
737	0.230665	130	0.038462	133	0.000000	0.523429	737	0.230665	0.175000	0.202453	
680	0.283824	147	0.047619	173	0.011561	0.523429	680	0.283824	0.202000	0.202440	
723	0.235131	136	0.022059	141	0.014184	0.523429	723	0.235131	0.175000	0.202417	
731	0.290014	127	0.015748	142	0.000000	0.523429	731	0.290014	0.214000	0.202413	
700	0.275714	125	0.008000	175	0.011429	0.523429	700	0.275714	0.196000	0.202417	
711	0.295359	119	0.033613	170	0.000000	0.523429	711	0.295359	0.214000	0.202420	
734	0.265668	126	0.000000	140	0.000000	0.523429	734	0.265668	0.195000	0.202422	
688	0.271802	142	0.007042	170	0.000000	0.523429	688	0.271802	0.188000	0.202402	
747	0.330656	122	0.016393	131	0.000000	0.523429	747	0.330656	0.249000	0.202408	
723	0.278008	139	0.007194	138	0.000000	0.523429	723	0.278008	0.202000	0.202403	
708	0.250000	116	0.043103	176	0.005682	0.523429	708	0.250000	0.183000	0.202389	
720	0.255556	140	0.021429	140	0.007143	0.523429	720	0.255556	0.188000	0.202380	
684	0.267544	145	0.027586	171	0.000000	0.523429	684	0.267544	0.187000	0.202346	
732	0.280055	115	0.043478	153	0.000000	0.523429	732	0.280055	0.210000	0.202350	
735	0.281633	134	0.052239	131	0.000000	0.523429	735	0.281633	0.214000	0.202356	
724	0.265193	144	0.027778	132	0.000000	0.523429	724	0.265193	0.196000	0.202347	
743	0.259758	129	0.007752	128	0.000000	0.523429	743	0.259758	0.194000	0.202365	
691	0.285094	132	0.022727	177	0.000000	0.523429	691	0.285094	0.200000	0.202357	
740	0.275676	136	0.036765	124	0.000000	0.523429	740	0.275676	0.209000	0.202357	
730	0.252055	152	0.026316	118	0.000000	0.523429	730	0.252055	0.188000	0.202353	
731	0.254446	138	0.007246	131	0.000000	0.523429	731	0.254446	0.187000	0.202340	
737	0.263229	137	0.051095	126	0.000000	0.523429	737	0.263229	0.201000	0.202347	
740	0.283784	134	0.007463	126	0.000000	0.523429	740	0.283784	0.211000	0.202336	
708	0.300847	146	0.034247	146	0.006849	0.523429	708	0.300847	0.219000	0.202341	
749	0.269693	117	0.025641	134	0.000000	0.523429	749	0.269693	0.205000	0.202340	
696	0.260057	157	0.025478	147	0.000000	0.523429	696	0.260057	0.185000	0.202334	
729	0.268861	112	0.035714	159	0.000000	0.523429	729	0.268861	0.200000	0.202335	
727	0.303989	137	0.058394	136	0.000000	0.523429	727	0.303989	0.229000	0.202342	
728	0.296703	128	0.015625	144	0.000000	0.523429	728	0.296703	0.218000	0.202347	
720	0.288889	132	0.037879	148	0.000000	0.523429	720	0.288889	0.213000	0.202341	
678	0.286136	131	0.053435	191	0.000000	0.523429	678	0.286136	0.201000	0.202337	
728	0.252747	134	0.007463	138	0.000000	0.523429	728	0.252747	0.185000	0.202334	
718	0.327298	135	0.014815	147	0.000000	0.523429	718	0.327298	0.237000	0.202329	
727	0.288858	123	0.032520	150	0.006667	0.523429	727	0.288858	0.215000	0.202348	
708	0.268362	135	0.007407	157	0.000000	0.523429	708	0.268362	0.191000	0.202342	
699	0.281831	137	0.036496	164	0.000000	0.523429	699	0.281831	0.202000	0.202338	
694	0.295389	133	0.037594	173	0.005780	0.523429	694	0.295389	0.211000	0.202341	
721	0.291262	123	0.032520	156	0.006410	0.523429	721	0.291262	0.215000	0.202354	
734	0.265668	128	0.039062	138	0.000000	0.523429	734	0.265668	0.200000	0.202352	
721	0.248266	130	0.023077	149	0.000000	0.523429	721	0.248266	0.182000	0.202355	
715	0.268531	140	0.021429	145	0.000000	0.523429	715	0.268531	0.195000	0.202356	
704	0.262784	142	0.056338	154	0.006494	0.523429	704	0.262784	0.194000	0.202362	
731	0.313269	133	0.000000	136	0.000000	0.523429	731	0.313269	0.229000	0.202373	
738	0.280488	136	0.022059	126	0.000000	0.523429	738	0.280488	0.210000	0.202368	
725	0.262069	130	0.053846	145	0.000000	0.523429	725	0.262069	0.197000	0.202375	
708	0.306497	131	0.038168	161	0.000000	0.523429	708	0.306497	0.222000	0.202380	
687	0.276565	156	0.012821	157	0.000000	0.523429	687	0.276565	0.192000	0.202375	
705	0.266667	132	0.015152	163	0.000000	0.523429	705	0.266667	0.190000	0.202360	
734	0.272480	121	0.041322	145	0.000000	0.523429	734	0.272480	0.205000	0.202364	
728	0.285714	119	0.033613	153	0.006536	0.523429	728	0.285714	0.213000	0.202357	
701	0.269615	142	0.007042	157	0.006369	0.523429	701	0.269615	0.191000	0.202351	
722	0.286704	117	0.017094	161	0.000000	0.523429	722	0.286704	0.209000	0.202351	
741	0.318489	119	0.025210	140	0.000000	0.523429	741	0.318489	0.239000	0.202368	
718	0.272981	140	0.028571	142	0.007042	0.523429	718	0.272981	0.201000	0.202366	
730	0.268493	124	0.016129	146	0.000000	0.523429	730	0.268493	0.198000	0.202363	
718	0.260446	135	0.022222	147	0.000000	0.523429	718	0.260446	0.190000	0.202362	
732	0.292350	119	0.033613	149	0.000000	0.523429	732	0.292350	0.218000	0.202363	
740	0.270270	121	0.008264	139	0.000000	0.523429	740	0.270270	0.201000	0.202364	
739	0.290934	130	0.000000	131	0.007634	0.523429	739	0.290934	0.216000	0.202363	
719	0.269819	135	0.007407	146	0.000000	0.523429	719	0.269819	0.195000	0.202357	
720	0.243056	132	0.007576	148	0.000000	0.523429	720	0.243056	0.176000	0.202354	
734	0.253406	144	0.013889	122	0.000000	0.523429	734	0.253406	0.188000	0.202358	
733	0.272851	130	0.046154	137	0.000000	0.523429	733	0.272851	0.206000	0.202367	
736	0.289402	132	0.030303	132	0.000000	0.523429	736	0.289402	0.217000	0.202365	
721	0.277393	139	0.035971	140	0.035714	0.523429	721	0.277393	0.210000	0.202375	
684	0.280702	154	0.012987	162	0.000000	0.523429	684	0.280702	0.194000	0.202376	
717	0.292887	133	0.052632	150	0.000000	0.523429	717	0.292887	0.217000	0.202376	
704	0.267045	143	0.041958	153	0.000000	0.523429	704	0.267045	0.194000	0.202384	
701	0.310984	132	0.037879	167	0.005988	0.523429	701	0.310984	0.224000	0.202394	
730	0.279452	128	0.031250	142	0.000000	0.523429	730	0.279452	0.208000	0.202395	
707	0.304102	143	0.034965	150	0.000000	0.523429	707	0.304102	0.220000	0.202399	
741	0.287449	127	0.023622	132	0.000000	0.523429	741	0.287449	0.216000	0.202419	
716	0.307263	100	0.010000	184	0.000000	0.523429	716	0.307263	0.221000	0.202442	
732	0.285519	134	0.014925	134	0.000000	0.523429	732	0.285519	0.211000	0.202448	
709	0.258110	128	0.062500	163	0.000000	0.523429	709	0.258110	0.191000	0.202449	
705	0.256738	153	0.019608	142	0.000000	0.523429	705	0.256738	0.184000	0.202438	
720	0.300000	132	0.037879	148	0.000000	0.523429	720	0.300000	0.221000	0.202434	
717	0.288703	130	0.053846	153	0.000000	0.523429	717	0.288703	0.214000	0.202440	
724	0.273481	124	0.008065	152	0.000000	0.523429	724	0.273481	0.199000	0.202453	
713	0.274895	129	0.015504	158	0.000000	0.523429	713	0.274895	0.198000	0.202462	
744	0.275538	119	0.016807	137	0.000000	0.523429	744	0.275538	0.207000	0.202464	
731	0.276334	120	0.033333	149	0.006711	0.523429	731	0.276334	0.207000	0.202472	
744	0.264785	119	0.016807	137	0.000000	0.523429	744	0.264785	0.199000	0.202487	
747	0.291834	112	0.008929	141	0.000000	0.523429	747	0.291834	0.219000	0.202497	
691	0.289436	120	0.041667	189	0.000000	0.523429	691	0.289436	0.205000	0.202499	
721	0.280166	136	0.007353	143	0.000000	0.523429	721	0.280166	0.203000	0.202497	
718	0.260446	133	0.030075	149	0.000000	0.523429	718	0.260446	0.191000	0.202508	
693	0.266955	144	0.020833	163	0.000000	0.523429	693	0.266955	0.188000	0.202509	
713	0.298738	138	0.028986	149	0.000000	0.523429	713	0.298738	0.217000	0.202514	
735	0.258503	124	0.080645	141	0.000000	0.523429	735	0.258503	0.200000	0.202506	
696	0.301724	146	0.034247	158	0.000000	0.523429	696	0.301724	0.215000	0.202503	
731	0.262654	138	0.014493	131	0.007634	0.523429	731	0.262654	0.195000	0.202503	
739	0.294993	117	0.042735	144	0.000000	0.523429	739	0.294993	0.223000	0.202509	
704	0.274148	152	0.026316	144	0.000000	0.523429	704	0.274148	0.197000	0.202494	
738	0.303523	123	0.024390	139	0.000000	0.523429	738	0.303523	0.227000	0.202482	
712	0.259831	148	0.047297	140	0.000000	0.523429	712	0.259831	0.192000	0.202462	
733	0.286494	131	0.015267	136	0.000000	0.523429	733	0.286494	0.212000	0.202452	
723	0.287690	135	0.007407	142	0.000000	0.523429	723	0.287690	0.209000	0.202448	
740	0.291892	148	0.020270	112	0.000000	0.523429	740	0.291892	0.219000	0.202445	
708	0.282486	131	0.030534	161	0.006211	0.523429	708	0.282486	0.205000	0.202467	
735	0.235374	120	0.041667	145	0.000000	0.523429	735	0.235374	0.178000	0.202462	
713	0.259467	130	0.015385	157	0.000000	0.523429	713	0.259467	0.187000	0.202462	
718	0.281337	131	0.015267	151	0.000000	0.523429	718	0.281337	0.204000	0.202464	
725	0.278621	129	0.007752	146	0.000000	0.523429	725	0.278621	0.203000	0.202476	
713	0.288920	127	0.062992	160	0.000000	0.523429	713	0.288920	0.214000	0.202498	
715	0.293706	141	0.028369	144	0.000000	0.523429	715	0.293706	0.214000	0.202507	
732	0.250000	111	0.018018	157	0.000000	0.523429	732	0.250000	0.185000	0.202512	
718	0.232591	128	0.039062	154	0.000000	0.523429	718	0.232591	0.172000	0.202524	
713	0.284712	143	0.020979	144	0.000000	0.523429	713	0.284712	0.206000	0.202541	
723	0.258645	130	0.030769	147	0.020408	0.523429	723	0.258645	0.194000	0.202531	
721	0.260749	141	0.028369	138	0.000000	0.523429	721	0.260749	0.192000	0.202528	
694	0.308357	152	0.032895	154	0.000000	0.523429	694	0.308357	0.219000	0.202532	
728	0.258242	130	0.007692	142	0.000000	0.523429	728	0.258242	0.189000	0.202519	
726	0.256198	141	0.021277	133	0.000000	0.523429	726	0.256198	0.189000	0.202514	
710	0.253521	116	0.017241	174	0.011494	0.523429	710	0.253521	0.184000	0.202500	
729	0.266118	124	0.000000	147	0.000000	0.523429	729	0.266118	0.194000	0.202504	
716	0.289106	160	0.031250	124	0.000000	0.523429	716	0.289106	0.212000	0.202494	
701	0.272468	118	0.025424	181	0.011050	0.523429	701	0.272468	0.196000	0.202494	
683	0.241581	147	0.020408	170	0.000000	0.523429	683	0.241581	0.168000	0.202477	
749	0.276368	115	0.008696	136	0.000000	0.523429	749	0.276368	0.208000	0.202466	
707	0.302687	148	0.013514	145	0.000000	0.523429	707	0.302687	0.216000	0.202464	
691	0.257598	142	0.056338	167	0.000000	0.523429	691	0.257598	0.186000	0.202462	
697	0.298422	146	0.020548	157	0.000000	0.523429	697	0.298422	0.211000	0.202456	
704	0.238636	138	0.000000	158	0.000000	0.523429	704	0.238636	0.168000	0.202448	
705	0.263830	134	0.037313	161	0.000000	0.523429	705	0.263830	0.191000	0.202438	
721	0.260749	124	0.008065	155	0.000000	0.523429	721	0.260749	0.189000	0.202437	
708	0.276836	148	0.033784	144	0.013889	0.523429	708	0.276836	0.203000	0.202442	
690	0.339130	151	0.033113	159	0.000000	0.523429	690	0.339130	0.239000	0.202463	
710	0.290141	142	0.028169	148	0.000000	0.523429	710	0.290141	0.210000	0.202463	
716	0.269553	118	0.000000	166	0.000000	0.523429	716	0.269553	0.193000	0.202453	
717	0.284519	114	0.017544	169	0.000000	0.523429	717	0.284519	0.206000	0.202451	
723	0.275242	139	0.007194	138	0.000000	0.523429	723	0.275242	0.200000	0.202464	
722	0.257618	122	0.016393	156	0.000000	0.523429	722	0.257618	0.188000	0.202445	
707	0.257426	133	0.000000	160	0.000000	0.523429	707	0.257426	0.182000	0.202451	
681	0.298091	156	0.038462	163	0.000000	0.523429	681	0.298091	0.209000	0.202465	
711	0.251758	139	0.021583	150	0.000000	0.523429	711	0.251758	0.182000	0.202462	
719	0.265647	142	0.021127	139	0.000000	0.523429	719	0.265647	0.194000	0.202463	
731	0.261286	124	0.000000	145	0.000000	0.523429	731	0.261286	0.191000	0.202468	
705	0.262411	147	0.034014	148	0.000000	0.523429	705	0.262411	0.190000	0.202465	
738	0.261518	135	0.029630	127	0.000000	0.523429	738	0.261518	0.197000	0.202454	
730	0.271233	115	0.017391	155	0.000000	0.523429	730	0.271233	0.200000	0.202464	
730	0.258904	119	0.058824	151	0.000000	0.523429	730	0.258904	0.196000	0.202481	
724	0.281768	122	0.000000	154	0.000000	0.523429	724	0.281768	0.204000	0.202482	
710	0.259155	156	0.019231	134	0.000000	0.523429	710	0.259155	0.187000	0.202487	
693	0.287157	147	0.034014	160	0.000000	0.523429	693	0.287157	0.204000	0.202476	
709	0.270804	152	0.013158	139	0.000000	0.523429	709	0.270804	0.194000	0.202478	
705	0.270922	157	0.019108	138	0.000000	0.523429	705	0.270922	0.194000	0.202469	
749	0.287049	121	0.000000	130	0.000000	0.523429	749	0.287049	0.215000	0.202475	
699	0.300429	122	0.016393	179	0.000000	0.523429	699	0.300429	0.212000	0.202479	
710	0.271831	141	0.085106	149	0.006711	0.523429	710	0.271831	0.206000	0.202488	
726	0.261708	121	0.008264	153	0.006536	0.523429	726	0.261708	0.192000	0.202491	
723	0.271093	149	0.020134	128	0.000000	0.523429	723	0.271093	0.199000	0.202489	
713	0.239832	142	0.042254	145	0.000000	0.523429	713	0.239832	0.177000	0.202474	
715	0.276923	122	0.000000	163	0.000000	0.523429	715	0.276923	0.198000	0.202463	
694	0.311239	152	0.039474	154	0.000000	0.523429	694	0.311239	0.222000	0.202448	
736	0.255435	135	0.029630	129	0.000000	0.523429	736	0.255435	0.192000	0.202452	
721	0.291262	144	0.020833	135	0.000000	0.523429	721	0.291262	0.213000	0.202450	
731	0.250342	120	0.008333	149	0.006711	0.523429	731	0.250342	0.185000	0.202441	
717	0.270572	134	0.037313	149	0.000000	0.523429	717	0.270572	0.199000	0.202422	
717	0.284519	133	0.007519	150	0.006667	0.523429	717	0.284519	0.206000	0.202418	
717	0.276151	134	0.037313	149	0.000000	0.523429	717	0.276151	0.203000	0.202415	
753	0.250996	120	0.025000	127	0.000000	0.523429	753	0.250996	0.192000	0.202414	
742	0.288410	115	0.017391	143	0.000000	0.523429	742	0.288410	0.216000	0.202403	
731	0.266758	125	0.016000	144	0.000000	0.523429	731	0.266758	0.197000	0.202399	
723	0.291840	133	0.030075	144	0.000000	0.523429	723	0.291840	0.215000	0.202403	
725	0.293793	126	0.031746	149	0.000000	0.523429	725	0.293793	0.217000	0.202398	
720	0.250000	146	0.000000	134	0.000000	0.523429	720	0.250000	0.180000	0.202386	
730	0.275342	122	0.024590	148	0.006757	0.523429	730	0.275342	0.205000	0.202391	
707	0.257426	161	0.006211	132	0.000000	0.523429	707	0.257426	0.183000	0.202395	
733	0.311050	122	0.040984	145	0.000000	0.523429	733	0.311050	0.233000	0.202408	
707	0.272984	135	0.037037	158	0.000000	0.523429	707	0.272984	0.198000	0.202404	
724	0.319061	131	0.022901	145	0.000000	0.523429	724	0.319061	0.234000	0.202409	
702	0.259259	152	0.013158	146	0.000000	0.523429	702	0.259259	0.184000	0.202417	
723	0.282158	128	0.015625	149	0.000000	0.523429	723	0.282158	0.206000	0.202426	
731	0.294118	146	0.020548	123	0.000000	0.523429	731	0.294118	0.218000	0.202459	
722	0.254848	132	0.030303	146	0.006849	0.523429	722	0.254848	0.189000	0.202460	
712	0.258427	133	0.007519	155	0.000000	0.523429	712	0.258427	0.185000	0.202469	
723	0.311203	147	0.034014	130	0.000000	0.523429	723	0.311203	0.230000	0.202472	
731	0.279070	128	0.007812	141	0.007092	0.523429	731	0.279070	0.206000	0.202475	
743	0.305518	116	0.008621	141	0.000000	0.523429	743	0.305518	0.228000	0.202476	
687	0.260553	150	0.013333	163	0.000000	0.523429	687	0.260553	0.181000	0.202480	
717	0.237099	131	0.022901	152	0.000000	0.523429	717	0.237099	0.173000	0.202478	
702	0.279202	138	0.014493	160	0.000000	0.523429	702	0.279202	0.198000	0.202479	
718	0.263231	136	0.036765	146	0.013699	0.523429	718	0.263231	0.196000	0.202472	
720	0.272222	134	0.037313	146	0.000000	0.523429	720	0.272222	0.201000	0.202471	
750	0.266667	120	0.016667	130	0.007692	0.523429	750	0.266667	0.203000	0.202475	
707	0.298444	132	0.045455	161	0.000000	0.523429	707	0.298444	0.217000	0.202467	
751	0.284953	98	0.051020	151	0.000000	0.523429	751	0.284953	0.219000	0.202476	
726	0.269972	130	0.053846	144	0.000000	0.523429	726	0.269972	0.203000	0.202479	
697	0.281205	142	0.007042	161	0.000000	0.523429	697	0.281205	0.197000	0.202483	
728	0.317308	119	0.025210	153	0.006536	0.523429	728	0.317308	0.235000	0.202481	
726	0.256198	130	0.030769	144	0.000000	0.523429	726	0.256198	0.190000	0.202465	
683	0.269400	145	0.048276	172	0.005814	0.523429	683	0.269400	0.192000	0.202453	
715	0.275524	144	0.000000	141	0.000000	0.523429	715	0.275524	0.197000	0.202459	
720	0.306944	132	0.007576	148	0.000000	0.523429	720	0.306944	0.222000	0.202467	
723	0.272476	143	0.034965	134	0.000000	0.523429	723	0.272476	0.202000	0.202469	
738	0.269648	119	0.025210	143	0.000000	0.523429	738	0.269648	0.202000	0.202465	
723	0.264177	106	0.037736	171	0.000000	0.523429	723	0.264177	0.195000	0.202466	
741	0.283401	127	0.031496	132	0.000000	0.523429	741	0.283401	0.214000	0.202473	
725	0.263448	125	0.024000	150	0.000000	0.523429	725	0.263448	0.194000	0.202482	
727	0.288858	129	0.000000	144	0.006944	0.523429	727	0.288858	0.211000	0.202481	
700	0.287143	148	0.013514	152	0.000000	0.523429	700	0.287143	0.203000	0.202482	
738	0.262873	134	0.029851	128	0.000000	0.523429	738	0.262873	0.198000	0.202488	
702	0.263533	148	0.006757	150	0.000000	0.523429	702	0.263533	0.186000	0.202480	
739	0.293640	115	0.060870	146	0.000000	0.523429	739	0.293640	0.224000	0.202474	
747	0.281124	114	0.000000	139	0.000000	0.523429	747	0.281124	0.210000	0.202468	
708	0.272599	157	0.025478	135	0.000000	0.523429	708	0.272599	0.197000	0.202465	
703	0.271693	141	0.028369	156	0.000000	0.523429	703	0.271693	0.195000	0.202459	
725	0.292414	121	0.041322	154	0.000000	0.523429	725	0.292414	0.217000	0.202464	
731	0.261286	115	0.034783	154	0.006494	0.523429	731	0.261286	0.196000	0.202462	
712	0.259831	135	0.029630	153	0.000000	0.523429	712	0.259831	0.189000	0.202461	
686	0.262391	153	0.013072	161	0.000000	0.523429	686	0.262391	0.182000	0.202464	
688	0.252907	139	0.043165	173	0.005780	0.523429	688	0.252907	0.181000	0.202455	
708	0.298023	144	0.034722	148	0.000000	0.523429	708	0.298023	0.216000	0.202450	
733	0.260573	121	0.016529	146	0.000000	0.523429	733	0.260573	0.193000	0.202441	
705	0.293617	141	0.014184	154	0.006494	0.523429	705	0.293617	0.210000	0.202442	
716	0.255587	152	0.046053	132	0.000000	0.523429	716	0.255587	0.190000	0.202434	
716	0.247207	142	0.035211	142	0.000000	0.523429	716	0.247207	0.182000	0.202430	
690	0.308696	147	0.040816	163	0.000000	0.523429	690	0.308696	0.219000	0.202434	
730	0.268493	130	0.000000	140	0.007143	0.523429	730	0.268493	0.197000	0.202424	
696	0.283046	142	0.014085	162	0.000000	0.523429	696	0.283046	0.199000	0.202419	
710	0.253521	160	0.012500	130	0.007692	0.523429	710	0.253521	0.183000	0.202410	
727	0.281981	127	0.047244	146	0.000000	0.523429	727	0.281981	0.211000	0.202407	
